2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,Ej,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,t4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,Ej,0,0,0,0,0,0,0,0,0,0,Ej,0,2
2,0,0,0,0,0,0,w,w,0,0,0,0,0,0,2
2,1,1,1,1,w,w,0,0,w,w,1,1,1,1,2
2,0,0,0,w,0,0,w,w,0,0,w,0,0,0,2
2,0,Ej,0,w,0,0,0,0,0,0,w,0,Ej,0,2
2,0,0,0,w,0,0,0,0,0,0,w,0,0,0,2
2,w,w,w,w,0,0,0,0,0,0,w,w,w,w,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,t3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,Ej,0,1,0,0,0,0,0,0,1,0,Ej,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,t2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,Ej,0,0,0,0,0,0,0,0,0,0,Ej,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,t1,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,P,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
